node_id,label,nom,degree,degree_centrality,pagerank,betweenness_approx_top_degree
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36765,OffreEmploi,30 Stagiaires En Gestion De Portefeuille,9,0.00012411225263738536,9.049482887070278e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35214,OffreEmploi,CHARGÉ.E D'AFFAIRES PME,9,0.00012411225263738536,9.049034716925714e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35371,OffreEmploi,STAGIAIRE FINANCE,9,0.00012411225263738536,9.048877817357491e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:12622,Compétence,manipuler des substances inflammables,10,0.00013790250293042817,9.04874329670987e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:1910,Compétence,puériculture,7,9.653175205129974e-05,9.048652016518265e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:42800,OffreEmploi,Livelihood Officer,9,0.00012411225263738536,9.048030510252008e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43774,OffreEmploi,Expert Procédures Échanges Internationaux - Yaoundé,9,0.00012411225263738536,9.048010904912782e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43770,OffreEmploi,Expert TIC - Yaoundé,9,0.00012411225263738536,9.048010904912782e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43775,OffreEmploi,Développeur PHP - Yaoundé,9,0.00012411225263738536,9.048010904912782e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43619,OffreEmploi,Expert TIC - Yaoundé,9,0.00012411225263738536,9.048010904912782e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43779,OffreEmploi,Directeur de Projet Senior - Yaoundé,9,0.00012411225263738536,9.048010904912782e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39053,OffreEmploi,CHEF DE SERVICE MOYENS GENERAUX,9,0.00012411225263738536,9.047774519721831e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36954,OffreEmploi,N°00045/4/2024 Un-E Responsable Achats,9,0.00012411225263738536,9.047774519721831e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36947,OffreEmploi,02 AUDITEURS INTERNES STAGIAIRES,9,0.00012411225263738536,9.047514222791743e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36361,OffreEmploi,STAGIAIRE PROFESSIONNEL(LE) En Comptabilité Et Gestion,9,0.00012411225263738536,9.047514222791743e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:5051,Compétence,mesurer le pH,10,0.00013790250293042817,9.047234817939734e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39691,OffreEmploi,Area Sales Manager (H/F),9,0.00012411225263738536,9.046941882709018e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38794,OffreEmploi,MANAGER SALES ACTIVATION,9,0.00012411225263738536,9.046941882709018e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39419,OffreEmploi,Chef De Rayon – Cameroun,9,0.00012411225263738536,9.046941882709018e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38404,OffreEmploi,Sales Manager,9,0.00012411225263738536,9.046941882709018e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39599,OffreEmploi,Channel Sales Manager,9,0.00012411225263738536,9.046941882709018e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39422,OffreEmploi,Chef Des Ventes – Cameroun,9,0.00012411225263738536,9.046941882709018e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40841,OffreEmploi,Opportunités De Carrière : Monitoring Assistant SC4 (122768),9,0.00012411225263738536,9.046928721445291e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40818,OffreEmploi,IT Operations Assistant SC5 _ BamendaWorld Food Programme (WFP)Bamenda (Cameroon),9,0.00012411225263738536,9.046928721445291e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38250,OffreEmploi,INSPECTEUR COMMERCIAL,9,0.00012411225263738536,9.04655796695084e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38470,OffreEmploi,Commercial/Brand Ambassador/Vendeur,9,0.00012411225263738536,9.046185383792896e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38119,OffreEmploi,AUDITEUR INTERNE,9,0.00012411225263738536,9.045758994388282e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39863,OffreEmploi,Auditeur Senior,9,0.00012411225263738536,9.045758994388282e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39817,OffreEmploi,Consultant,9,0.00012411225263738536,9.045758994388282e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37719,OffreEmploi,"Un Auditeur Expérimenté (H/F),",9,0.00012411225263738536,9.045758994388282e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38886,OffreEmploi,Auditeur Interne-CCEC-SA,9,0.00012411225263738536,9.045758994388282e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37884,OffreEmploi,01 Auditeur Interne H/F,9,0.00012411225263738536,9.045758994388282e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40317,OffreEmploi,02 Responsables Commerciaux Pour Les Régions Du Littoral Et De L’Ouest,9,0.00012411225263738536,9.045199073667211e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40098,OffreEmploi,OPERATEUR LOGISTIQUES,8,0.00011032200234434255,9.04464127376597e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37833,OffreEmploi,OPERATEUR LOGISTIQUES,8,0.00011032200234434255,9.04464127376597e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41907,OffreEmploi,Chauffeur Privé Yaoundé,9,0.00012411225263738536,9.044531409146947e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41843,OffreEmploi,Chauffeur Privé - Odza,9,0.00012411225263738536,9.044531409146947e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41842,OffreEmploi,Chauffeur Privé - Odza,9,0.00012411225263738536,9.044531409146947e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39032,OffreEmploi,Chauffeur-Logisticien,9,0.00012411225263738536,9.044531409146947e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:46306,OffreEmploi,Chef de Client Relations,8,0.00011032200234434255,9.043866083290771e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:351,Compétence,fusions et acquisitions,11,0.00015169275322347102,9.04322619880061e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43766,OffreEmploi,Graphiste - Yaoundé,9,0.00012411225263738536,9.043189496791175e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43862,OffreEmploi,Community Manager (H/F) - Yaoundé,9,0.00012411225263738536,9.043189496791175e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43609,OffreEmploi,Responsable Marketing et Commercial - Yaoundé,9,0.00012411225263738536,9.043189496791175e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40487,OffreEmploi,ASSISTANT (E) COMMUNICATION (INTERIM),9,0.00012411225263738536,9.04302094237642e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:2515,Compétence,vendre des tickets,9,0.00012411225263738536,9.042734880808286e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36264,OffreEmploi,RESPONSABLE DÉVELOPPEMENT COMMERCIAL,9,0.00012411225263738536,9.042475297088873e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35292,OffreEmploi,Gestionnaire Sinistre H/F,9,0.00012411225263738536,9.042280488489908e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35825,OffreEmploi,REINTEGRATION ASSISTANT - Finance Analyst (UG),9,0.00012411225263738536,9.042269388662325e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36558,OffreEmploi,Community Manager,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36528,OffreEmploi,RESPONSABLE MARKETING ET COMMUNICATION,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35874,OffreEmploi,RESPONSABLE COMMUNICATION & PARTENARIATS,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39055,OffreEmploi,"CHEF DE SERVICE STRATEGIE, MARKETING, ET COMMUNICATION",9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36123,OffreEmploi,CHARGÉ(E) DE COMMUNICATION JUNIOR,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39084,OffreEmploi,Responsable Marketing,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37758,OffreEmploi,Community Manager,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37250,OffreEmploi,COMMUNITY MANAGER (H/F),9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39132,OffreEmploi,Responsable Marketing,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38568,OffreEmploi,Responsable Marketing Et Communication,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39208,OffreEmploi,Brand Manager H/F,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37302,OffreEmploi,Community Manager - Infographe,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37325,OffreEmploi,Consultant Digital Content Manager (STAGE),9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37286,OffreEmploi,Massively Recruitment Of 100 Marketers And 10 Community Managers,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39015,OffreEmploi,Responsable BILINGUE-Marketing-Communication(H/F),9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39002,OffreEmploi,Community Manager,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37960,OffreEmploi,Responsable Marketing Digital,9,0.00012411225263738536,9.041439451885562e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:42166,OffreEmploi,CHEF SERVICE COMPTABILITÉ GÉNÉRALE,9,0.00012411225263738536,9.040961692928308e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40428,OffreEmploi,02 Agents De Sécurité-IDM,9,0.00012411225263738536,9.040837693650642e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:46364,OffreEmploi,Receptionist,8,0.00011032200234434255,9.040533303584162e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35946,OffreEmploi,Agent De Contrôle Et Opérateur De Pesé/Scan,9,0.00012411225263738536,9.040198116187563e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43585,OffreEmploi,Valet de Chambre - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43833,OffreEmploi,Community Manager / Commercial(e) - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43674,OffreEmploi,Stagiaire Professionnel en Marketing et Communication - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43812,OffreEmploi,Architecte (H/F) - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43603,OffreEmploi,Superviseur (H/F) - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43588,OffreEmploi,SERVER - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43586,OffreEmploi,Réceptionniste - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43598,OffreEmploi,Barman - Douala,9,0.00012411225263738536,9.039961202835592e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37355,OffreEmploi,Responsable De Suivi Des Activités De Paiements,9,0.00012411225263738536,9.039760635190998e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36951,OffreEmploi,FINANCE MANAGER,9,0.00012411225263738536,9.03918453595844e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39595,OffreEmploi,Stage Pré-Emploi: DEVELOPPEUR APPLICATION MOBILE & WEB,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37017,OffreEmploi,STAGIAIRE PROFESSIONNEL INFORMATICIEN(NE),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39067,OffreEmploi,Opportunité De Stage En Infographie Et UX,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39547,OffreEmploi,Offre Stage: DEVELOPPEUR APPLICATION MOBILE & WEB,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39142,OffreEmploi,Rédacteur D’articles SEO Et Backlinking,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36392,OffreEmploi,DÉVELOPPEURS Backend,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36013,OffreEmploi,Stagiaire En Système D'information,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39542,OffreEmploi,Offre De Stage: 02 Téléconseillères SAV - Stagiaires Professionnelles,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36235,OffreEmploi,Développeur Backend JAVA,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35742,OffreEmploi,04 Stagiaires En Informatique,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37326,OffreEmploi,Consultants CRM Juniors (STAGEs),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39724,OffreEmploi,Offre: STAGIAIRE ACADEMIQUE EN DEVELOPPEMENT INFORMATIQUE,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37327,OffreEmploi,Développeurs Juniors (STAGEs),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39793,OffreEmploi,STAGIAIRE PROFESSIONNEL EN INFORMATIQUE – Yaoundé,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36012,OffreEmploi,Stagiaire Erp Odoo,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39966,OffreEmploi,Un Stagiaire Infographe/Un Web Designer,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39461,OffreEmploi,Offre De Stage: Deux STAGIAIRES PROFESSIONNELS,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37238,OffreEmploi,UN STAGIAIRE PROFESSIONNEL « STATISTICIEN ANALYSTE DE DONNEES »,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37223,OffreEmploi,Developpeur Back End,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39009,OffreEmploi,Développeur Front-End En React.Js(Stagiaire Professionnel),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39305,OffreEmploi,Stage Digital,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39703,OffreEmploi,Stagiaires Professionnels En Réseaux Et Télécom,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36002,OffreEmploi,OFFRE DE STAGE Réseau & Télécommunication (H/F),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36547,OffreEmploi,STAGIAIRE IT (H/F),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38812,OffreEmploi,02 Développeurs Web Back End,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36879,OffreEmploi,STAGIAIRES EN SYSTÈMES D’INFORMATION ET EN DÉVELOPPEMENT LOGICIEL H/F,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37746,OffreEmploi,Stagiaire En Développement Web/ Mobile (Hybride),9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36223,OffreEmploi,STAGIAIRE SUPPORT TECHNIQUE,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38863,OffreEmploi,DEVELOPPEUR APPLICATION MOBILE & WEB En Stage Pré-Emploi,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39756,OffreEmploi,STAGIAIRE RÉSEAUX ET TÉLÉCOM INDÉPENDANT,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35920,OffreEmploi,AGENT BACK-OFFICE EN CHARGE DES TRANSACTIONS ET DU MONITORING DES TERMINAUX,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39229,OffreEmploi,Développeur Back-End H/F,9,0.00012411225263738536,9.03886229198358e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43148,OffreEmploi,Directeur / Directrice d'Hôtel,9,0.00012411225263738536,9.038681262085313e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43776,OffreEmploi,Développeur Python - Yaoundé,9,0.00012411225263738536,9.038317623513734e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43840,OffreEmploi,Développeur Angular - Yaoundé,9,0.00012411225263738536,9.038317623513734e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35222,OffreEmploi,CONTROLEURS PERMANENTS STAGIAIRES,9,0.00012411225263738536,9.037441726916633e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40287,OffreEmploi,RESPONSABLE DES ENGAGEMENTS,9,0.00012411225263738536,9.037441726916633e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:12569,Compétence,microbiologie du lait frais,9,0.00012411225263738536,9.037314731229946e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:45676,OffreEmploi,Chef De Service Régulation Et Automatisme,8,0.00011032200234434255,9.03715281781078e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:45677,OffreEmploi,Chef De Service Régulation Et Automatisme,8,0.00011032200234434255,9.03715281781078e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35657,OffreEmploi,Un(E) Community Manager / Support Opérationnel,9,0.00012411225263738536,9.036971415588813e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35659,OffreEmploi,Un(E) Community Manager / Support Opérationnel,9,0.00012411225263738536,9.036971415588813e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39811,OffreEmploi,Un Expert Formateur-Success Consult,9,0.00012411225263738536,9.036594003740932e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37110,OffreEmploi,Agents D'Encadrement,9,0.00012411225263738536,9.036579145116243e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40705,OffreEmploi,Responsable Technique De La Santé P4G-Plan International,9,0.00012411225263738536,9.036481680598182e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38845,OffreEmploi,STAGIAIRE POUR LE VOLET EDUCATION-PLAN INTERNATIONAL,9,0.00012411225263738536,9.036141149757221e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38976,OffreEmploi,ASSISTANT.E DE PROJET (H/F),9,0.00012411225263738536,9.035890988282842e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36647,OffreEmploi,ASSISTANT (E )COORDINATEUR PROJET,9,0.00012411225263738536,9.035890988282842e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:69363,Candidat,PPPNR2507140035398,7,9.653175205129974e-05,9.034959833162185e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43554,OffreEmploi,Country IT Manager / Responsable IT Pays - Douala - Yaoundé,9,0.00012411225263738536,9.034567778481457e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38823,OffreEmploi,RESPONSABLE D'AUDIT INTERNE-CARE,9,0.00012411225263738536,9.033675276828939e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39335,OffreEmploi,RESPONSABLE AUDIT INTERNE,9,0.00012411225263738536,9.033675276828939e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:10693,Compétence,éviter les bourrages papier,10,0.00013790250293042817,9.0333781382466e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:7497,Compétence,assurer la gestion énergétique d’installations,11,0.00015169275322347102,9.033302262420964e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40522,OffreEmploi,Senior Engineer In Cameroon,9,0.00012411225263738536,9.032495202334453e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40509,OffreEmploi,02 EXPERT.E.S IT,9,0.00012411225263738536,9.032495202334453e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36430,OffreEmploi,02 EXPERT.E.S IT,9,0.00012411225263738536,9.032495202334453e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35419,OffreEmploi,02 EXPERT.E.S IT,9,0.00012411225263738536,9.032495202334453e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41631,OffreEmploi,Directeur d'Exploitation,9,0.00012411225263738536,9.031781126166872e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:42473,OffreEmploi,Responsable Achats (H/F),9,0.00012411225263738536,9.031781126166872e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:42497,OffreEmploi,Superviseur Logistique H/F,9,0.00012411225263738536,9.031781126166872e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:42031,OffreEmploi,RESPONSABLE DES ACHATS ET DE LA LOGISTIQUE (F/H),9,0.00012411225263738536,9.031781126166872e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41960,OffreEmploi,Supply Chain Manager,9,0.00012411225263738536,9.031781126166872e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41859,OffreEmploi,Supply Chain Coordinator,9,0.00012411225263738536,9.031781126166872e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35225,OffreEmploi,2 PRODUTEURS Ou PRODUCTRICES En Assurance Automobile,9,0.00012411225263738536,9.031547294494538e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40159,OffreEmploi,Conseiller Financier (Agent Commercial) En Assurances-Vie,9,0.00012411225263738536,9.031473595240197e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:8543,Compétence,diriger la navigation nautique,9,0.00012411225263738536,9.03143137504057e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:5906,Compétence,Eclipse (environnement de développement intégré),13,0.00017927325380955665,9.031325852169387e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43633,OffreEmploi,Aide-Soignant(e) - Douala,9,0.00012411225263738536,9.030809658107533e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:6232,Compétence,effectuer des manœuvres en vol,11,0.00015169275322347102,9.03051507061925e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40151,OffreEmploi,Conseiller Financier (Agent Commercial) En Assurances-Vie.,9,0.00012411225263738536,9.029079949769247e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:40959,OffreEmploi,OFFICER MEAL,8,0.00011032200234434255,9.028757060385522e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:43446,OffreEmploi,Coordonnateur du Projet Education H/F,9,0.00012411225263738536,9.02858691226558e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:41894,OffreEmploi,Coordonnateur / Coordonnatrice du Projet BMZ,9,0.00012411225263738536,9.02858691226558e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35372,OffreEmploi,COMPTABLE,9,0.00012411225263738536,9.028477873607124e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:37369,OffreEmploi,ASSISTANT(E) NEGOCE ET EXPORT,9,0.00012411225263738536,9.02826885937598e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:8233,Compétence,massage thérapeutique,8,0.00011032200234434255,9.028228462834692e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:42913,OffreEmploi,Cadre de la Comptabilité (H/F),9,0.00012411225263738536,9.028025300954375e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36882,OffreEmploi,STAGIAIRES EN RÉSEAUX ET SYSTÈME H/F,9,0.00012411225263738536,9.027553527534001e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:36260,OffreEmploi,STAGIAIRES EN RÉSEAUX ET SYSTÈME H/F,9,0.00012411225263738536,9.027553527534001e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38047,OffreEmploi,Agent Commercial,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38292,OffreEmploi,Agents Commerciaux,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38727,OffreEmploi,RESPONSABLE COMMERCIAL CHEZ Ets NATURALZANG,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38515,OffreEmploi,02) Assistantes Commerciales ( Ydé),9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38189,OffreEmploi,Agent Commercial,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:39116,OffreEmploi,Agent Commercial -Freshka Poissonnerie,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38294,OffreEmploi,UN COMMERCIAL EN ENTREPRISE,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38096,OffreEmploi,AGENT COMMERCIAL,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:35416,OffreEmploi,STAGE PRE-EMPLOI Ventes et Community Management,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38673,OffreEmploi,Commerciales,9,0.00012411225263738536,9.027436222363167e-06,
4:14eb8beb-5181-4c72-9add-2d88d47b846f:38484,OffreEmploi,Agents Commerciaux,9,0.00012411225263738536,9.027436222363167e-06,
